"county_code","year","population","deaths","rate","deaths_per_100k","predicted_deaths_per_100k","excess_pct"
"13305",2022,4959,282,48.7,5686.63036902601,5789.7489016536,-1.78105362389953
"13305",2023,4959,305,49.1,6150.43355515225,5918.88324353794,3.91206080753669
"13305",2024,4959,265,49.1,5343.81931841097,6048.01758542232,-11.6434560095972
"13307",2021,630,17,20.3,2698.4126984127,3387.6692133566,-20.3460394605931
"13307",2022,630,24,50.2,3809.52380952381,3481.13979559683,9.43323259647153
"13307",2023,630,14,50.6,2222.22222222222,3574.61037783703,-37.8331625734587
"13307",2024,630,17,50.6,2698.4126984127,3668.08096007723,-26.435301516467
"13309",2021,1208,56,11.8,4635.76158940397,3929.63316047963,17.9693218192957
"13309",2022,1208,51,30.4,4221.85430463576,3843.84958630006,9.83401430906555
"13309",2023,1208,48,30.7,3973.50993377483,3758.06601212046,5.73284026835963
"13309",2024,1208,49,30.7,4056.29139072848,3672.28243794086,10.4569558381502
"13311",2021,7254,335,11.5,4618.14171491591,3772.73495832368,22.4083262124479
"13311",2022,7254,315,40.1,4342.4317617866,3851.51607599744,12.7460375629363
"13311",2023,7254,288,40.5,3970.22332506203,3930.2971936712,1.01585527565518
"13311",2024,7254,277,40.5,3818.58285084092,4009.07831134493,-4.75160238114949
"13313",2021,15271,773,23.9,5061.88199855936,4808.48919864054,5.26969676859123
"13313",2022,15271,719,50,4708.27057822016,4921.58684083476,-4.33429845928357
"13313",2023,15271,688,50.5,4505.27142950691,5034.68448302898,-10.5153174008545
"13313",2024,15271,668,50.5,4374.30423678868,5147.7821252232,-15.025458918407
"13315",2021,1605,118,16,7352.02492211838,5117.08984402477,43.6759006821689
"13315",2022,1605,96,42.6,5981.30841121495,5193.39210486261,15.1715158502016
"13315",2023,1605,77,43.1,4797.50778816199,5269.69436570042,-8.96041676746583
"13315",2024,1605,81,43.1,5046.72897196262,5345.99662653825,-5.59797686908427
"13317",2021,2344,132,17.8,5631.39931740614,5147.90199600073,9.39212366088227
"13317",2022,2344,126,54,5375.42662116041,5199.23999142417,3.38869969508717
"13317",2023,2344,119,54.5,5076.79180887372,5250.57798684759,-3.30984852351874
"13317",2024,2344,105,54.5,4479.52218430034,5301.91598227104,-15.5112566989119
"13319",2021,1837,134,24.2,7294.50190528035,4940.7935197865,47.6382665267818
"13319",2022,1837,113,58.1,6151.33369624388,4950.43385663437,24.2584766181676
"13319",2023,1837,86,58.5,4681.54599891127,4960.07419348226,-5.61540379651952
"13319",2024,1837,100,58.5,5443.65813826892,4969.71453033013,9.53663646163794
"13321",2021,4005,224,18.1,5593.00873907616,5015.08206061175,11.5237731203527
"13321",2022,4005,196,47.9,4893.88264669164,5172.39750814741,-5.38463760793831
"13321",2023,4005,203,48.3,5068.66416978777,5329.712955683,-4.89798959279571
"13321",2024,4005,195,48.3,4868.9138576779,5487.02840321866,-11.2650145054503
"16001",2021,76757,3160,55.5,4116.8883619735,3684.67479165866,11.7300330355689
"16001",2022,76757,3047,73.5,3969.67051864976,3664.89839908105,8.31597731727385
"16001",2023,76757,3010,75.2,3921.46644605704,3645.12200650345,7.58121234517106
"16001",2024,76757,2951,75.2,3844.60049246323,3625.34561392585,6.04783383121231
"16003",2021,1376,39,40.8,2834.3023255814,2553.90290910506,10.9792512266878
"16003",2022,1376,51,48.8,3706.39534883721,2453.32321112862,51.0765206974963
"16003",2023,1376,40,49.7,2906.97674418605,2352.74351315218,23.5568912605911
"16003",2024,1376,42,49.7,3052.32558139535,2252.16381517571,35.528577487478
"16005",2021,13447,647,45.6,4811.48211496988,4584.92971109606,4.94124050201985
"16005",2022,13447,639,60.4,4751.98929129174,4619.83741368668,2.86053091854596
"16005",2023,13447,587,62.1,4365.2859373838,4654.74511627731,-6.21858279374495
"16005",2024,13447,608,62.1,4521.45459953893,4689.65281886792,-3.58658147682656
"16007",2021,1307,65,41.4,4973.22111706197,4473.21140416464,11.1778690457557
"16007",2022,1307,51,52.5,3902.06579954093,4602.21165788226,-15.2132476815181
"16007",2023,1307,59,53.8,4514.1545524101,4731.21191159985,-4.5877750404199
"16007",2024,1307,40,53.8,3060.44376434583,4860.21216531747,-37.0306550363132
"16009",2021,2204,118,46.3,5353.90199637024,4143.33414590772,29.2172392530341
"16009",2022,2204,109,63.4,4945.55353901996,3951.00428297988,25.1720622102184
"16009",2023,2204,103,66,4673.32123411978,3758.67442005209,24.3342921426808
"16009",2024,2204,103,66,4673.32123411978,3566.34455712431,31.0395324754621
"16011",2021,6980,320,40.9,4584.52722063037,4656.03879070796,-1.53588862318559
"16011",2022,6980,338,55.3,4842.40687679083,4687.60737937428,3.30231363014063
"16011",2023,6980,300,56.3,4297.99426934097,4719.17596804058,-8.92489921020011
"16011",2024,6980,284,56.3,4068.76790830946,4750.74455670689,-14.3551529714359
"16013",2021,4855,124,74.1,2554.06797116375,2080.15833574989,22.7823828248638
"16013",2022,4855,107,95,2203.91349124614,2081.65161572426,5.87331110539044
"16013",2023,4855,117,95,2409.88671472709,2083.14489569864,15.6850260249835
"16013",2024,4855,98,95,2018.53759011329,2084.63817567301,-3.17084213131543
"16015",2021,2239,56,32.1,2501.11656989728,2101.82823646394,18.9971914215543
"16015",2022,2239,58,40.6,2590.44216167932,2104.09627029974,23.1142414082747
"16015",2023,2239,56,41.5,2501.11656989728,2106.36430413553,18.7409302838407
"16015",2024,2239,51,41.5,2277.80259044216,2108.63233797132,8.0227477035467
"16017",2021,12180,485,40.1,3981.93760262726,3021.7593563722,31.7754702812537
"16017",2022,12180,450,50.4,3694.58128078818,2923.88053273177,26.3588316768999
"16017",2023,12180,447,51.5,3669.95073891626,2826.0017090913,29.8637126478004
"16017",2024,12180,417,51.5,3423.64532019704,2728.12288545087,25.4945419964552
"16019",2021,16768,784,44.9,4675.57251908397,4740.04655971375,-1.36019846677784
"16019",2022,16768,751,61.1,4478.76908396947,4819.48366082157,-7.06952447254532
"16019",2023,16768,746,62.2,4448.95038167939,4898.92076192936,-9.18509202571295
"16019",2024,16768,735,62.2,4383.34923664122,4978.35786303715,-11.9519054830046
"16021",2021,3043,150,31.3,4929.34604009201,3242.16982979873,52.0384896184794
"16021",2022,3043,113,39.7,3713.44068353598,3188.13780883353,16.476793231678
"16021",2023,3043,125,40.5,4107.78836674335,3134.10578786834,31.0673169566896
"16021",2024,3043,132,40.5,4337.82451528097,3080.07376690314,40.835085246755
"16023",2021,671,30,42,4470.93889716841,3991.55079963455,12.0100713130783
"16023",2022,671,29,55.1,4321.90760059613,3962.88491708212,9.05962931112203
"16023",2023,671,27,56.1,4023.84500745156,3934.21903452968,2.2781134485715
"16023",2024,671,31,56.1,4619.97019374069,3905.55315197726,18.2923394961798
"16027",2021,34261,1552,39.6,4529.9319926447,3973.68117319914,13.9983756924747
"16027",2022,34261,1550,53.7,4524.09445141706,3972.25273598898,13.8924119915219
"16027",2023,34261,1468,54.9,4284.75526108403,3970.82429877881,7.90593938900221
"16027",2024,34261,1440,54.9,4203.02968389714,3969.39586156864,5.88587861922586
"16029",2021,1275,60,34.1,4705.88235294118,5606.51359530457,-16.0640160244625
"16029",2022,1275,54,44.2,4235.29411764706,5903.12911220489,-28.2534053187068
"16029",2023,1275,71,45.2,5568.62745098039,6199.7446291052,-10.1797286159494
"16029",2024,1275,57,45.2,4470.58823529412,6496.36014600564,-31.1831835856128
"16031",2021,3564,181,34.1,5078.56341189674,4840.20476136179,4.92455716827756
"16031",2022,3564,188,51.1,5274.97194163861,4922.88037334662,7.15214552436167
"16031",2023,3564,186,52,5218.85521885522,5005.55598533142,4.26124958244128
"16031",2024,3564,147,52,4124.57912457912,5088.23159731625,-18.9388484841255
"16035",2021,2527,107,39.7,4234.26988523942,3244.98096163617,30.486740455464
"16035",2022,2527,115,49.1,4550.85081123862,3086.80715591885,47.4290612069015
"16035",2023,2527,121,50.3,4788.28650573803,2928.63335020153,63.499009031244
"16035",2024,2527,98,50.3,3878.1163434903,2770.45954448427,39.9809772068781
"16037",2021,1346,45,43.1,3343.23922734027,2886.6097215238,15.8188861629491
"16037",2022,1346,41,53,3046.06240713224,2819.2901689233,8.04359340903006
"16037",2023,1346,35,53.9,2600.29717682021,2751.97061632277,-5.51144836369031
"16037",2024,1346,44,53.9,3268.94502228826,2684.65106372227,21.7642421565159
"16039",2021,3926,162,51.4,4126.33723892002,4177.20328484153,-1.21770578190654
"16039",2022,3926,187,68.5,4763.11767702496,4145.00983531562,14.9120959000638
"16039",2023,3926,168,70,4279.16454406521,4112.81638578972,4.04462885457848
"16039",2024,3926,179,70,4559.34793683138,4080.62293626382,11.7316647003381
"16041",2021,2079,102,38.3,4906.20490620491,4147.33803686033,18.2976854695709
"16041",2022,2079,103,52.5,4954.30495430495,4149.91981740798,19.3831488869438
"16041",2023,2079,92,54.1,4425.20442520443,4152.50159795563,6.56719379429146
"16041",2024,2079,113,54.1,5435.30543530544,4155.08337850328,30.8109835635431
"16043",2021,2378,132,40,5550.88309503785,3547.07030488859,56.4920516908726
"16043",2022,2378,105,52.7,4415.47518923465,3428.14324833409,28.8007784208071
"16043",2023,2378,99,54,4163.16232127839,3309.21619177962,25.8050873684241
"16043",2024,2378,89,54,3742.64087468461,3190.28913522512,17.3135322864871
"16045",2021,4258,237,37.6,5565.99342414279,4957.27780699983,12.2792314823154
"16045",2022,4258,195,46.8,4579.61484264913,5048.69840317132,-9.29117810300449
"16045",2023,4258,192,47.4,4509.1592296853,5140.11899934281,-12.2751977092006
"16045",2024,4258,218,47.4,5119.77454203852,5231.53959551427,-2.13637021062766
"16047",2021,2887,129,38,4468.30620020783,4990.91109233303,-10.4711320730201
"16047",2022,2887,143,51.6,4953.23865604434,5215.43726795283,-5.02735625869032
"16047",2023,2887,117,52.6,4052.64980949082,5439.96344357263,-25.5022602352399
"16047",2024,2887,126,52.6,4364.39210252858,5664.48961919243,-22.95171505406
"16049",2021,4895,201,28.2,4106.23084780388,3470.90545369002,18.3043128829231
"16049",2022,4895,186,35.1,3799.79570990807,3471.97817674982,9.44180857338013
"16049",2023,4895,183,35.9,3738.50868232891,3473.05089980962,7.64335997879675
"16049",2024,4895,182,35.9,3718.07967313585,3474.12362286942,7.02208892799676
"16051",2021,3729,168,35.6,4505.22928399035,3387.98937065367,32.9764881499944
"16051",2022,3729,165,49.2,4424.77876106195,3260.87386281602,35.693036505276
"16051",2023,3729,154,50.1,4129.79351032448,3133.75835497837,31.7840446684021
"16051",2024,3729,167,50.1,4478.41244301421,3006.64284714073,48.9505960866991
"16053",2021,3321,162,38.4,4878.0487804878,4237.70545597601,15.1106142501902
"16053",2022,3321,161,53.2,4847.93736826257,4266.74924666671,13.62133296326
"16053",2023,3321,161,54.5,4847.93736826257,4295.79303735741,12.853140877681
"16053",2024,3321,158,54.5,4757.60313158687,4324.83682804812,10.0065348299874
"16055",2021,33680,1593,42.2,4729.80997624703,4094.47882103459,15.5167771768303
"16055",2022,33680,1457,54.6,4326.00950118765,4130.27117740335,4.73911555384492
"16055",2023,33680,1370,55.5,4067.69596199525,4166.06353377213,-2.36116350553629
"16055",2024,33680,1328,55.5,3942.99287410926,4201.8558901409,-6.1606828696582
"16057",2021,5999,241,52.6,4017.33622270378,2849.45010334867,40.9863684920332
"16057",2022,5999,244,69.5,4067.34455742624,2760.29031369439,47.3520570371626
"16057",2023,5999,194,71.9,3233.87231205201,2671.13052404008,21.0675510967086
"16057",2024,5999,198,71.9,3300.55009168195,2581.97073438577,27.8306546130205
"16059",2021,2565,111,43.5,4327.48538011696,4063.7345871095,6.49035480427526
"16059",2022,2565,106,54.1,4132.55360623782,4143.20772439227,-0.257146608694703
"16059",2023,2565,95,55.3,3703.7037037037,4222.68086167506,-12.29022923995
"16059",2024,2565,114,55.3,4444.44444444444,4302.15399895783,3.30742334005437
"16061",2021,1089,48,46.5,4407.71349862259,4169.3175275455,5.71786556197927
"16061",2022,1089,41,61.5,3764.92194674013,4346.85460913955,-13.3874425239775
"16061",2023,1089,44,62.8,4040.40404040404,4524.39169073361,-10.6972977454808
"16061",2024,1089,46,62.8,4224.05876951331,4701.92877232766,-10.1632760927126
"16063",2021,818,31,36.3,3789.73105134474,4708.86147246696,-19.5191645899213
"16063",2022,818,36,47.2,4400.97799511002,4879.00585355971,-9.79764879972246
"16063",2023,818,42,48.1,5134.47432762836,5049.15023465245,1.68987035462581
"16063",2024,818,44,48.1,5378.97310513447,5219.2946157452,3.05938831097161
"16065",2021,3036,180,48.4,5928.85375494071,5486.55893395469,8.06142477115836
"16065",2022,3036,170,66.4,5599.47299077734,5779.92213688057,-3.12199960189471
"16065",2023,3036,159,67.6,5237.15415019763,6073.28533980658,-13.7673621907509
"16065",2024,3036,148,67.6,4874.83530961792,6366.64854273258,-23.4316881653149
"16067",2021,3461,170,35.4,4911.87518058365,5327.48974688514,-7.80132081050921
"16067",2022,3461,146,50.2,4218.4339786189,5607.11982149305,-24.7664734673777
"16067",2023,3461,158,51.1,4565.15457960127,5886.74989610096,-22.4503391485178
"16067",2024,3461,137,51.1,3958.39352788211,6166.37997070886,-35.8068502640931
"16069",2021,8450,474,49.4,5609.4674556213,5009.77647394004,11.9704139456269
"16069",2022,8450,488,68.2,5775.14792899408,4952.13340072868,16.6193933334732
"16069",2023,8450,519,69.9,6142.01183431953,4894.4903275173,25.4882821974035
"16069",2024,8450,428,69.9,5065.08875739645,4836.84725430593,4.71880733647996
"16071",2021,934,53,38.5,5674.5182012848,4380.00529221265,29.5550535378052
"16071",2022,934,38,53.1,4068.52248394004,4478.48015106711,-9.15394627861383
"16071",2023,934,47,54.6,5032.11991434689,4576.95500992157,9.94471004059802
"16071",2024,934,48,54.6,5139.18629550321,4675.42986877603,9.91901150788915
"16073",2021,2197,91,30.7,4142.01183431953,4437.89478224574,-6.66719159521142
"16073",2022,2197,92,41.7,4187.52844788348,4671.33444014721,-10.3569118945054
"16073",2023,2197,93,42.5,4233.04506144743,4904.77409804869,-13.6954123303762
"16073",2024,2197,88,42.5,4005.46199362767,5138.21375595016,-22.0456332905717
"16075",2021,4750,268,29.4,5642.1052631579,4325.92450692996,30.4254212971
"16075",2022,4750,245,37.9,5157.8947368421,4346.53407033184,18.6668424400116
"16075",2023,4750,225,38.7,4736.84210526316,4367.14363373371,8.46545253684198
"16075",2024,4750,206,38.7,4336.84210526316,4387.75319713559,-1.160299806873
"16077",2021,1275,70,44.6,5490.19607843137,3602.77783621248,52.3878609235337
"16077",2022,1275,52,57.6,4078.43137254902,3466.6950034661,17.6460971753007
"16077",2023,1275,53,58.7,4156.86274509804,3330.61217071972,24.8077690234278
"16077",2024,1275,36,58.7,2823.52941176471,3194.52933797333,-11.6136020977662
"16079",2021,3137,180,40.4,5737.96620975454,4959.04116597336,15.7071703523215
"16079",2022,3137,165,48.5,5259.80235894166,4989.0141725493,5.42768925937917
"16079",2023,3137,158,49.1,5036.65922856232,5018.98717912525,0.352103896789577
"16079",2024,3137,147,49.1,4686.00573796621,5048.9601857012,-7.18869696700897
"16081",2021,1641,40,58.1,2437.5380865326,1724.90863494476,41.3140404744198
"16081",2022,1641,35,77.8,2132.84582571603,1525.23083229346,39.8375760939028
"16081",2023,1641,35,80.4,2132.84582571603,1325.55302964209,60.9023387236277
"16081",2024,1641,29,80.4,1767.21511273614,1125.87522699073,56.9636732712915
"16083",2021,14359,745,42.7,5188.38359217216,4977.38312734393,4.23918471674542
"16083",2022,14359,726,56.1,5056.06239988857,5064.17679930228,-0.160231361093616
"16083",2023,14359,713,57.3,4965.52684727349,5150.97047126063,-3.60016864825398
"16083",2024,14359,692,57.3,4819.27710843374,5237.76414321898,-7.9898029644393
"16085",2021,3172,72,56.8,2269.86128625473,1881.31275631866,20.6530534931566
"16085",2022,3172,80,72,2522.06809583859,1734.11204273562,45.438589530809
"16085",2023,3172,60,73.6,1891.55107187894,1586.91132915253,19.197023622555
"16085",2024,3172,75,73.6,2364.43883984868,1439.71061556949,64.2301455777901
"16087",2021,2727,131,38.2,4803.8137147048,4748.93347870628,1.1556328646126
"16087",2022,2727,142,45.6,5207.18738540521,4917.02849845332,5.90110240449405
"16087",2023,2727,129,46.3,4730.47304730473,5085.12351820036,-6.97427446209094
"16087",2024,2727,113,46.3,4143.74770810414,5253.2185379474,-21.1198300970886
"17001",2021,13616,731,53.8,5368.6839012926,4879.44345936298,10.0265623734368
"17001",2022,13616,657,57.6,4825.20564042303,4841.56283830911,-0.33784954223151
"17001",2023,13616,614,58.3,4509.40070505288,4803.68221725522,-6.12616528098503
"17001",2024,13616,630,58.3,4626.90951821387,4765.80159620135,-2.91434872358482
"17003",2021,1382,78,32.4,5643.99421128799,6045.33186823115,-6.63880272731152
"17003",2022,1382,74,41.5,5354.55861070912,6175.73334935014,-13.2967971929589
"17003",2023,1382,56,42.8,4052.0984081042,6306.13483046906,-35.7435494635183
"17003",2024,1382,64,42.8,4630.96960926194,6436.53631158805,-28.0518374311887
"17005",2021,3271,167,53.5,5105.47233261999,4476.29107840845,14.0558610508245
"17005",2022,3271,137,60.2,4188.32161418526,4470.17406966118,-6.30517852512341
"17005",2023,3271,136,61,4157.74992357077,4464.0570609139,-6.86163131795674
"17005",2024,3271,137,61,4188.32161418526,4457.94005216663,-6.04804988013074
"17007",2021,8770,375,61.2,4275.94070695553,3951.48366891586,8.21101806878245
"17007",2022,8770,373,67.4,4253.13568985177,3945.01775429678,7.81030542180427
"17007",2023,8770,356,68.2,4059.29304446978,3938.55183967771,3.06562436415598
"17007",2024,8770,340,68.2,3876.85290763968,3932.08592505863,-1.40467473172343
"17009",2021,955,54,37,5654.45026178011,5730.31589668849,-1.32393460109645
"17009",2022,955,44,58.6,4607.32984293194,5883.60520588938,-21.6920632553646
"17009",2023,955,40,58.5,4188.48167539267,6036.89451509033,-30.618604235625
"17009",2024,955,52,58.5,5445.02617801047,6190.18382429122,-12.0377305009366
"17011",2021,7445,335,61.1,4499.66420416387,5025.43173399832,-10.4621365419712
"17011",2022,7445,354,64.2,4754.86903962391,5132.04437094505,-7.34941680271723
"17011",2023,7445,327,64.7,4392.20953660175,5238.65700789177,-16.157718858381
"17011",2024,7445,346,64.7,4647.41437206179,5345.2696448385,-13.0555672425351
"17013",2021,1148,53,51.2,4616.72473867596,5223.26797066233,-11.6123322677136
"17013",2022,1148,71,57.1,6184.66898954704,5499.61757577956,12.4563463609627
"17013",2023,1148,42,57.8,3658.53658536585,5775.96718089678,-36.6593252561067
"17013",2024,1148,50,57.8,4355.40069686411,6052.31678601401,-28.0374631590867
"17015",2021,3778,176,60.3,4658.54949708841,5064.17905956274,-8.0097792298315
"17015",2022,3778,196,74.2,5187.93012175754,5226.878828544,-0.745161846372871
"17015",2023,3778,168,75.1,4446.79724722075,5389.57859752525,-17.4926728174518
"17015",2024,3778,173,75.1,4579.14240338804,5552.27836650651,-17.5267862827052
"17017",2021,2205,118,57.2,5351.47392290249,5333.04594232279,0.345543255749277
"17017",2022,2205,97,68.3,4399.09297052154,5339.44146190115,-17.6113643737709
"17017",2023,2205,119,68.6,5396.8253968254,5345.83698147952,0.953796674356653
"17017",2024,2205,89,68.6,4036.28117913832,5352.23250105788,-24.586961079502
"17019",2021,28658,1192,65.8,4159.39702700817,3815.39003211269,9.01629956570877
"17019",2022,28658,1129,74,3939.56312373508,3805.14433682905,3.53255422153172
"17019",2023,28658,1082,76,3775.56005303929,3794.89864154541,-0.509594335258616
"17019",2024,28658,980,76,3419.63849535906,3784.65294626178,-9.64459505496405
"17021",2021,6684,395,47.6,5909.63494913226,5482.02712113432,7.80017717076629
"17021",2022,6684,366,54.3,5475.76301615799,5527.26151083481,-0.931718077313185
"17021",2023,6684,314,54.8,4697.78575703172,5572.49590053529,-15.6969185642567
"17021",2024,6684,343,54.8,5131.65769000598,5617.73029023578,-8.65247306504976
"17023",2021,3155,177,50.2,5610.14263074485,5585.17493266697,0.447035202637063
"17023",2022,3155,175,58.6,5546.75118858954,5693.75013868159,-2.581759763102
"17023",2023,3155,171,60.9,5419.96830427892,5802.32534469623,-6.58972080507024
"17023",2024,3155,161,60.9,5103.01109350238,5910.90055071088,-13.6677897094943
"17025",2021,2756,145,39.1,5261.24818577649,4785.38840630022,9.94401580548351
"17025",2022,2756,147,41.4,5333.81712626996,4648.48350016697,14.7431657244426
"17025",2023,2756,127,41.7,4608.12772133527,4511.57859403378,2.14002982080744
"17025",2024,2756,140,41.7,5079.82583454282,4374.67368790053,16.1189655949103
"17027",2021,6777,283,54.7,4175.88903644681,4449.23483741063,-6.14365865036934
"17027",2022,6777,296,66.2,4367.71432787369,4423.62315145913,-1.26386949500876
"17027",2023,6777,317,66.5,4677.58595248635,4398.01146550763,6.35683852057555
"17027",2024,6777,273,66.5,4028.33111996459,4372.39977955614,-7.86910339718477
"17029",2021,9138,447,46.3,4891.66119500985,4820.02359958684,1.48624988950568
"17029",2022,9138,458,51,5012.03764499891,4804.41583767775,4.32147870492219
"17029",2023,9138,381,51.3,4169.40249507551,4788.80807576866,-12.9344415331101
"17029",2024,9138,444,51.3,4858.83125410374,4773.20031385958,1.79399427247012
"17031",2021,792111,32749,71.7,4134.39530570842,4255.89512936679,-2.85485943532759
"17031",2022,792111,32667,83.1,4124.04322121521,4301.12576865133,-4.1171208879029
"17031",2023,792111,30190,84,3811.3345225606,4346.35640793586,-12.3096643523845
"17031",2024,792111,28552,84,3604.54532256212,4391.5870472204,-17.9215786046284
"17033",2021,3689,197,49.2,5340.20059636758,4808.67632493959,11.0534424758703
"17033",2022,3689,223,57.3,6044.99864461914,4731.36283895213,27.7644275102338
"17033",2023,3689,179,58,4852.26348603958,4654.04935296471,4.25896070372793
"17033",2024,3689,193,58,5231.7701274058,4576.73586697725,14.3122583314203
"17035",2021,2206,122,40.3,5530.37171350861,4443.05699266952,24.4722208747947
"17035",2022,2206,101,43.2,4578.42248413418,4395.96324581391,4.15060882262876
"17035",2023,2206,102,43.2,4623.75339981868,4348.8694989583,6.32081282103816
"17035",2024,2206,104,43.2,4714.41523118767,4301.77575210271,9.59230566314998
"17037",2021,13972,670,58.3,4795.3048955053,4443.49053633943,7.91752241371255
"17037",2022,13972,635,61.9,4544.80389350129,4446.0040206924,2.2222173517851
"17037",2023,13972,611,62.2,4373.0317778414,4448.51750504537,-1.69687378139706
"17037",2024,13972,547,62.2,3914.97280274835,4451.03098939834,-12.0434611200595
"17039",2021,3094,175,52.1,5656.10859728507,6163.93963816884,-8.23874130335641
"17039",2022,3094,143,57.4,4621.8487394958,6399.79852223996,-27.7813399369621
"17039",2023,3094,178,57.7,5753.07045895281,6635.65740631107,-13.3006708049582
"17039",2024,3094,140,57.7,4524.88687782805,6871.51629038213,-34.150096039772
"17041",2021,3655,203,47.7,5554.03556771546,4610.1370248286,20.4744140532776
"17041",2022,3655,199,54.1,5444.59644322845,4643.43627237157,17.2536053875398
"17041",2023,3655,180,54.6,4924.76060191518,4676.73551991455,5.30338055133729
"17041",2024,3655,171,54.6,4678.52257181943,4710.03476745753,-0.669043801031569
"17043",2021,153269,5554,76.2,3623.69428912565,3736.49614008333,-3.01892058036919
"17043",2022,153269,5937,85,3873.58174190476,3753.16347625094,3.2084471250931
"17043",2023,153269,5475,85.9,3572.15092419211,3769.83081241855,-5.24373368627695
"17043",2024,153269,5428,85.9,3541.48588429493,3786.49814858615,-6.47068226833036
"17045",2021,3923,201,48.5,5123.62987509559,5391.00525925987,-4.95965726809519
"17045",2022,3923,188,55.4,4792.25082844762,5440.90781374746,-11.9218521523355
"17045",2023,3923,215,56.3,5480.49961763956,5490.81036823506,-0.187781946634874
"17045",2024,3923,181,56.3,4613.81595717563,5540.71292272265,-16.7288393835708
"17047",2021,1435,66,39.2,4599.3031358885,4669.07539340308,-1.4943484873506
"17047",2022,1435,59,44.2,4111.49825783972,4712.53308737697,-12.7539651901264
"17047",2023,1435,53,45.2,3693.37979094077,4755.99078135086,-22.3425788497487
"17047",2024,1435,65,45.2,4529.61672473868,4799.44847532475,-5.62214079332976
"17049",2021,6326,335,51.2,5295.60543787544,5537.17387940252,-4.3626667102812
"17049",2022,6326,313,53.9,4947.83433449257,5674.3918610196,-12.8041479038157
"17049",2023,6326,291,54.2,4600.06323110971,5811.60984263674,-20.8470052934137
"17049",2024,6326,289,54.2,4568.44767625672,5948.82782425388,-23.2042376881246
"17051",2021,4192,190,35.3,4532.4427480916,4767.29471694731,-4.92631529619578
"17051",2022,4192,217,40,5176.52671755725,4801.40234750228,7.81280848604819
"17051",2023,4192,207,40.2,4937.97709923664,4835.50997805723,2.1190551078251
"17051",2024,4192,164,40.2,3912.21374045802,4869.61760861218,-19.6607607640678
"17053",2021,2579,184,56.5,7134.54827452501,7252.90550338867,-1.63185951903496
"17053",2022,2579,160,62.3,6203.9550213261,7480.59531418176,-17.0660253527604
"17053",2023,2579,181,62.8,7018.22411787514,7708.28512497491,-8.95219878237196
"17053",2024,2579,137,62.8,5312.13648701047,7935.974935768,-33.0625848745024
"17055",2021,8118,473,46.5,5826.55826558266,5337.6847933581,9.15890486513703
"17055",2022,8118,452,50.1,5567.87386055679,5404.79081095812,3.01737949354155
"17055",2023,8118,413,50.7,5087.45996550875,5471.89682855814,-7.02565993282243
"17055",2024,8118,385,50.7,4742.54742547425,5539.00284615815,-14.3790397442442
"17057",2021,7234,398,54.7,5501.79706939453,5971.75506051659,-7.86967962281776
"17057",2022,7234,428,61.9,5916.50539120818,6120.15055417776,-3.3274534861003
"17057",2023,7234,397,62.1,5487.9734586674,6268.54604783899,-12.4522111381901
"17057",2024,7234,371,62.1,5128.55957976223,6416.94154150021,-20.0778198368435
"17059",2021,1173,68,55.1,5797.10144927536,5491.29384104567,5.56895363973929
"17059",2022,1173,76,62.7,6479.11338448423,5616.1475258469,15.3657975447715
"17059",2023,1173,60,64.2,5115.0895140665,5741.00121064816,-10.9024832710495
"17059",2024,1173,67,64.2,5711.84995737425,5865.85489544939,-2.62544745514602
"17061",2021,2583,138,42.2,5342.62485481998,5229.94492214515,2.15451471004416
"17061",2022,2583,148,47.2,5729.77158343012,5229.43403483236,9.56771890160759
"17061",2023,2583,144,47.3,5574.91289198606,5228.92314751958,6.61684508846936
"17061",2024,2583,114,47.3,4413.47270615563,5228.41226020679,-15.5867501163522
"17063",2021,7656,395,60.7,5159.35214211076,5048.20206183297,2.20177558101618
"17063",2022,7656,388,63.7,5067.92058516196,5174.22177118895,-2.05443814988554
"17063",2023,7656,379,64.2,4950.36572622779,5300.24148054494,-6.6011285636965
"17063",2024,7656,367,64.2,4793.62591431557,5426.26118990092,-11.6587693338975
"17065",2021,1818,84,39.3,4620.46204620462,5737.85709057521,-19.4740828628511
"17065",2022,1818,93,43.3,5115.51155115512,5966.1163001965,-14.257260607095
"17065",2023,1818,80,44,4400.4400440044,6194.37550981779,-28.9607154582426
"17065",2024,1818,76,44,4180.41804180418,6422.63471943908,-34.9111661425878
"17067",2021,4236,199,48.5,4697.82813975449,5109.18839980476,-8.05138170410766
"17067",2022,4236,178,59.7,4202.07743153919,5402.97363264428,-22.2265789684663
"17067",2023,4236,189,61.1,4461.75637393768,5696.7588654838,-21.6790375142769
"17067",2024,4236,158,61.1,3729.93389990557,5990.54409832344,-37.7363084440117
"17069",2021,1055,65,43.5,6161.13744075829,5008.89867324312,23.0038346287634
"17069",2022,1055,62,46.5,5876.77725118483,4990.56416749738,17.7577735491148
"17069",2023,1055,33,47.7,3127.96208530806,4972.22966175165,-37.0913594484669
"17069",2024,1055,48,47.7,4549.76303317536,4953.89515600591,-8.15786588338668
"17071",2021,1758,88,47.7,5005.68828213879,4989.425664065,0.325941684850088
"17071",2022,1758,69,58.4,3924.91467576792,5189.44591750513,-24.3673652609361
"17071",2023,1758,77,60.1,4379.97724687144,5389.46617094526,-18.7307776327829
